locus_tag	ftype	length_bp	gene	EC_number	COG	product
OBENKMEN_03704	CDS	222				hypothetical protein
OBENKMEN_03705	CDS	1335	adiC		COG0531	Arginine/agmatine antiporter
OBENKMEN_03706	CDS	2307	adiA	4.1.1.19	COG1982	Biodegradative arginine decarboxylase
OBENKMEN_03707	CDS	204				hypothetical protein
OBENKMEN_03708	CDS	891	yedA			putative inner membrane transporter YedA
OBENKMEN_03709	CDS	1116	phoE		COG3203	Outer membrane porin PhoE
OBENKMEN_03710	CDS	2181	dinG	3.6.4.12	COG1199	ATP-dependent DNA helicase DinG
OBENKMEN_03711	CDS	1440	katA	1.11.1.6	COG0753	Catalase
OBENKMEN_03712	CDS	543				hypothetical protein
OBENKMEN_03713	CDS	1209	tyrP		COG0814	Tyrosine-specific transport protein
OBENKMEN_03714	CDS	1194	pncC_2	3.5.1.42	COG1058	Nicotinamide-nucleotide amidohydrolase PncC
OBENKMEN_03715	CDS	510	eco			Ecotin
OBENKMEN_03716	CDS	258				hypothetical protein
OBENKMEN_03717	CDS	1131	nrdB	1.17.4.1	COG0208	Ribonucleoside-diphosphate reductase 1 subunit beta
OBENKMEN_03718	CDS	2289	nrdA	1.17.4.1	COG0209	Ribonucleoside-diphosphate reductase 1 subunit alpha
OBENKMEN_03719	CDS	729	ubiG	2.1.1.222	COG2227	Ubiquinone biosynthesis O-methyltransferase
OBENKMEN_03720	CDS	2676	gyrA	5.6.2.2	COG0188	DNA gyrase subunit A
OBENKMEN_03721	CDS	2874	rcsC_4	2.7.13.3		Sensor histidine kinase RcsC
OBENKMEN_03722	CDS	654	rcsB_2		COG2197	Transcriptional regulatory protein RcsB
OBENKMEN_03723	CDS	573	rcsD_1	2.7.2.-	COG2198	Phosphotransferase RcsD
OBENKMEN_03724	CDS	1953	rcsD_2	2.7.2.-	COG2198	Phosphotransferase RcsD
OBENKMEN_03725	CDS	1155	ybjJ			Inner membrane protein YbjJ
OBENKMEN_03726	CDS	135				hypothetical protein
OBENKMEN_03727	CDS	1116	ompC		COG3203	Outer membrane porin C
OBENKMEN_03728	CDS	417				hypothetical protein
OBENKMEN_03729	CDS	228				hypothetical protein
OBENKMEN_03730	CDS	234				hypothetical protein
OBENKMEN_03731	CDS	4188				hypothetical protein
OBENKMEN_03732	CDS	696				hypothetical protein
OBENKMEN_03733	CDS	465				hypothetical protein
OBENKMEN_03734	CDS	870	apaH	3.6.1.41	COG0639	Bis(5'-nucleosyl)-tetraphosphatase, symmetrical
OBENKMEN_03735	CDS	378	apaG		COG2967	Protein ApaG
OBENKMEN_03736	CDS	819	rsmA	2.1.1.182	COG0030	Ribosomal RNA small subunit methyltransferase A
OBENKMEN_03737	CDS	996	pdxA	1.1.1.262	COG1995	4-hydroxythreonine-4-phosphate dehydrogenase
OBENKMEN_03738	CDS	1305	surA	5.2.1.8	COG0760	Chaperone SurA
OBENKMEN_03739	CDS	2253	lptD		COG1452	LPS-assembly protein LptD
OBENKMEN_03740	CDS	834	djlA		COG1076	Co-chaperone protein DjlA
OBENKMEN_03741	CDS	621	rluA	5.4.99.28	COG0564	Dual-specificity RNA pseudouridine synthase RluA
OBENKMEN_03742	CDS	438				hypothetical protein
OBENKMEN_03743	CDS	288				hypothetical protein
OBENKMEN_03744	tRNA	88				tRNA-Ser(tga)
OBENKMEN_03745	CDS	330	tusE	2.8.1.-	COG2920	Sulfurtransferase TusE
OBENKMEN_03746	CDS	279	yccX	3.6.1.7	COG1254	Acylphosphatase
OBENKMEN_03747	CDS	1191	rlmI	2.1.1.191	COG1092	Ribosomal RNA large subunit methyltransferase I
OBENKMEN_03748	CDS	318	hspQ		COG3785	Heat shock protein HspQ
OBENKMEN_03749	CDS	417	yccU		COG1832	putative protein YccU
OBENKMEN_03750	CDS	681				hypothetical protein
OBENKMEN_03751	CDS	465	mgsA	4.2.3.3	COG1803	Methylglyoxal synthase
OBENKMEN_03752	CDS	2055	helD	3.6.4.12	COG0210	DNA helicase IV
OBENKMEN_03753	CDS	447	yccF		COG3304	Inner membrane protein YccF
OBENKMEN_03754	CDS	2139	yccS		COG1289	Inner membrane protein YccS
OBENKMEN_03755	CDS	636	sxy		COG3070	Protein Sxy
OBENKMEN_03756	CDS	507	sulA		COG5404	Cell division inhibitor SulA
OBENKMEN_03757	CDS	1062	ompA_2			Outer membrane protein A
OBENKMEN_03758	CDS	1671				hypothetical protein
OBENKMEN_03759	CDS	888				hypothetical protein
OBENKMEN_03760	CDS	201				hypothetical protein
OBENKMEN_03761	CDS	543				hypothetical protein
OBENKMEN_03762	CDS	960				hypothetical protein
OBENKMEN_03763	CDS	1089				hypothetical protein
OBENKMEN_03764	CDS	102				hypothetical protein
OBENKMEN_03765	CDS	315				hypothetical protein
OBENKMEN_03766	CDS	270				hypothetical protein
OBENKMEN_03767	CDS	177				hypothetical protein
OBENKMEN_03768	CDS	1332	pepQ	3.4.13.9	COG0006	Xaa-Pro dipeptidase
OBENKMEN_03769	CDS	2190	fadB		COG1024	Fatty acid oxidation complex subunit alpha
OBENKMEN_03770	CDS	1164	fadA	2.3.1.16	COG0183	3-ketoacyl-CoA thiolase
OBENKMEN_03771	CDS	702	fre	1.5.1.41	COG0543	NAD(P)H-flavin reductase
OBENKMEN_03772	CDS	1521	ubiD	4.1.1.98	COG0043	3-octaprenyl-4-hydroxybenzoate carboxy-lyase
OBENKMEN_03773	CDS	489	rfaH		COG0250	Transcription antitermination protein RfaH
OBENKMEN_03774	CDS	1023	hemB	4.2.1.24	COG0113	Delta-aminolevulinic acid dehydratase
OBENKMEN_03775	CDS	336	tatD_2	3.1.11.-	COG0084	3'-5' ssDNA/RNA exonuclease TatD
OBENKMEN_03776	CDS	951				hypothetical protein
OBENKMEN_03777	CDS	189				hypothetical protein
OBENKMEN_03778	CDS	756				hypothetical protein
OBENKMEN_03779	CDS	966	fcl	1.1.1.271	COG0451	GDP-L-fucose synthase
OBENKMEN_03780	CDS	1407	manC1	2.7.7.13	COG0662	Mannose-1-phosphate guanylyltransferase 1
OBENKMEN_03781	CDS	744		2.4.1.-		PGL/p-HBAD biosynthesis glycosyltransferase
OBENKMEN_03782	CDS	1374	algC_2	5.4.2.2	COG1109	Phosphomannomutase/phosphoglucomutase
OBENKMEN_03783	CDS	1152	fepE		COG3765	Ferric enterobactin transport protein FepE
OBENKMEN_03784	CDS	1305	gsk	2.7.1.73	COG0524	Inosine-guanosine kinase
OBENKMEN_03785	CDS	1689	ybaL		COG1226	Putative cation/proton antiporter YbaL
OBENKMEN_03786	CDS	1215	fsr			Fosmidomycin resistance protein
OBENKMEN_03787	CDS	258	ushA_1		COG0737	Protein UshA
OBENKMEN_03788	CDS	792	ushA_2		COG0737	Protein UshA
OBENKMEN_03789	CDS	624	ushA_3		COG0737	Protein UshA
OBENKMEN_03790	CDS	240				hypothetical protein
OBENKMEN_03791	CDS	1413				hypothetical protein
OBENKMEN_03792	CDS	1155				hypothetical protein
OBENKMEN_03793	CDS	1047	bepA_2	3.4.-.-		Beta-barrel assembly-enhancing protease
OBENKMEN_03794	CDS	1197	yjgN		COG4269	Inner membrane protein YjgN
OBENKMEN_03795	CDS	537				hypothetical protein
OBENKMEN_03796	CDS	876	rhaR_2			HTH-type transcriptional activator RhaR
OBENKMEN_03797	CDS	345	frwD	2.7.1.202	COG1445	PTS system fructose-like EIIB component 3
OBENKMEN_03798	CDS	321	fryB	2.7.1.202	COG1445	PTS system fructose-like EIIB component 1
OBENKMEN_03799	CDS	1083	manP		COG1299	PTS system mannose-specific EIIBCA component
OBENKMEN_03800	CDS	2559	fryA		COG1080	Multiphosphoryl transfer protein 1
OBENKMEN_03801	CDS	492				hypothetical protein
OBENKMEN_03802	CDS	291	lsrG	5.3.1.32	COG1359	(4S)-4-hydroxy-5-phosphonooxypentane-2,3-dione isomerase
OBENKMEN_03803	CDS	876	lsrF	2.3.1.245	COG1830	3-hydroxy-5-phosphonooxypentane-2,4-dione thiolase
OBENKMEN_03804	CDS	1020	lsrB_4			Autoinducer 2-binding protein LsrB
OBENKMEN_03805	CDS	1002	lsrD_2			Autoinducer 2 import system permease protein LsrD
OBENKMEN_03806	CDS	1056	lsrC		COG1172	Autoinducer 2 import system permease protein LsrC
OBENKMEN_03807	CDS	1584	lsrA	3.6.3.-	COG1129	Autoinducer 2 import ATP-binding protein LsrA
OBENKMEN_03808	CDS	225				hypothetical protein
OBENKMEN_03809	CDS	627	lsrR_2		COG2390	Transcriptional regulator LsrR
OBENKMEN_03810	CDS	1593	lsrK	2.7.1.189	COG1070	Autoinducer-2 kinase
OBENKMEN_03811	CDS	1194	rfaQ	2.-.-.-	COG0859	Lipopolysaccharide core heptosyltransferase RfaQ
OBENKMEN_03812	CDS	1233				hypothetical protein
OBENKMEN_03813	CDS	540				hypothetical protein
OBENKMEN_03814	CDS	3447	mfd	3.6.4.-	COG1197	Transcription-repair-coupling factor
OBENKMEN_03815	CDS	1203	lolC		COG4591	Lipoprotein-releasing system transmembrane protein LolC
OBENKMEN_03816	CDS	705	lolD_2	3.6.3.-	COG1136	Lipoprotein-releasing system ATP-binding protein LolD
OBENKMEN_03817	CDS	1248	lolE		COG4591	Lipoprotein-releasing system transmembrane protein LolE
OBENKMEN_03818	CDS	771	nagK_2	2.7.1.59	COG1940	N-acetyl-D-glucosamine kinase
OBENKMEN_03819	CDS	837	cobB	2.3.1.286	COG0846	NAD-dependent protein deacylase
OBENKMEN_03820	CDS	1236	pepT_2	3.4.11.4	COG2195	Peptidase T
OBENKMEN_03821	CDS	1122	roxA_2	1.14.11.47	COG2850	50S ribosomal protein L16 3-hydroxylase
OBENKMEN_03822	CDS	1407	phoQ	2.7.13.3	COG0642	Virulence sensor histidine kinase PhoQ
OBENKMEN_03823	CDS	672	phoP_2			Transcriptional regulatory protein PhoP
OBENKMEN_03824	CDS	624				hypothetical protein
OBENKMEN_03825	CDS	1371	purB	4.3.2.2	COG0015	Adenylosuccinate lyase
OBENKMEN_03826	CDS	627	hflD		COG2915	High frequency lysogenization protein HflD
OBENKMEN_03827	CDS	1116	mnmA	2.8.1.13	COG0482	tRNA-specific 2-thiouridylase MnmA
OBENKMEN_03828	CDS	447	nudJ	3.6.1.-	COG0494	Phosphatase NudJ
OBENKMEN_03829	CDS	627	rluE	5.4.99.20	COG1187	Ribosomal large subunit pseudouridine synthase E
OBENKMEN_03830	CDS	1254	icd	1.1.1.42	COG0538	Isocitrate dehydrogenase [NADP]
OBENKMEN_03831	CDS	1044	ccpA		COG1609	Catabolite control protein A
OBENKMEN_03832	CDS	261				hypothetical protein
OBENKMEN_03833	CDS	1581	aer		COG0840	Aerotaxis receptor
OBENKMEN_03834	CDS	858	qorB	1.6.5.2	COG0702	Quinone oxidoreductase 2
OBENKMEN_03835	CDS	408				hypothetical protein
OBENKMEN_03836	CDS	93				hypothetical protein
OBENKMEN_03837	CDS	1326	appA_2			Periplasmic AppA protein
OBENKMEN_03838	CDS	204	ydfZ			Putative selenoprotein YdfZ
OBENKMEN_03839	CDS	900				hypothetical protein
OBENKMEN_03840	CDS	450	lrpC		COG1522	HTH-type transcriptional regulator LrpC
OBENKMEN_03841	CDS	534	ylaC			Inner membrane protein YlaC
OBENKMEN_03842	CDS	981	ppsC	2.3.1.41		Phthiocerol synthesis polyketide synthase type I PpsC
OBENKMEN_03843	CDS	564	ycaD_3			putative MFS-type transporter YcaD
OBENKMEN_03844	CDS	1293	serS	6.1.1.11	COG0172	Serine--tRNA ligase
OBENKMEN_03845	CDS	135				hypothetical protein
OBENKMEN_03846	CDS	1335	rarA		COG2256	Replication-associated recombination protein A
OBENKMEN_03847	CDS	609	lolA		COG2834	Outer-membrane lipoprotein carrier protein
OBENKMEN_03848	CDS	3918				hypothetical protein
OBENKMEN_03849	CDS	495	lrp		COG1522	Leucine-responsive regulatory protein
OBENKMEN_03850	CDS	963	trxB	1.8.1.9	COG0492	Thioredoxin reductase
OBENKMEN_03851	CDS	1767	cydD		COG4988	ATP-binding/permease protein CydD
OBENKMEN_03852	CDS	1725	btuD_5	7.6.2.8		Vitamin B12 import ATP-binding protein BtuD
OBENKMEN_03853	CDS	711	aat	2.3.2.6	COG2360	Leucyl/phenylalanyl-tRNA--protein transferase
OBENKMEN_03854	CDS	219	infA		COG0361	Translation initiation factor IF-1
OBENKMEN_03855	CDS	1221	hemY		COG3071	Protein HemY
OBENKMEN_03856	CDS	1125	hemX		COG2959	Protein HemX
OBENKMEN_03857	CDS	750	hemD	4.2.1.75	COG1587	Uroporphyrinogen-III synthase
OBENKMEN_03858	CDS	942	hemC	2.5.1.61	COG0181	Porphobilinogen deaminase
OBENKMEN_03859	CDS	2553	cyaA	4.6.1.1	COG3072	Adenylate cyclase
OBENKMEN_03860	CDS	663	rsmD	2.1.1.171	COG0742	Ribosomal RNA small subunit methyltransferase D
OBENKMEN_03861	CDS	273				hypothetical protein
OBENKMEN_03862	CDS	420				hypothetical protein
OBENKMEN_03863	CDS	321				hypothetical protein
OBENKMEN_03864	CDS	627				hypothetical protein
OBENKMEN_03865	CDS	2367	zntA	3.6.3.3		Zinc/cadmium/lead-transporting P-type ATPase
OBENKMEN_03866	CDS	255	tusA		COG0425	Sulfur carrier protein TusA
OBENKMEN_03867	CDS	669	yhhQ		COG1738	Queuosine precursor transporter
OBENKMEN_03868	CDS	528				hypothetical protein
OBENKMEN_03869	CDS	1296	glpC		COG0247	Anaerobic glycerol-3-phosphate dehydrogenase subunit C
OBENKMEN_03870	CDS	1275	glpB	1.1.5.3	COG3075	Anaerobic glycerol-3-phosphate dehydrogenase subunit B
OBENKMEN_03871	CDS	1656	glpA	1.1.5.3	COG0578	Anaerobic glycerol-3-phosphate dehydrogenase subunit A
OBENKMEN_03872	CDS	1116	glpQ	3.1.4.46	COG0584	Glycerophosphodiester phosphodiesterase, periplasmic
OBENKMEN_03873	CDS	1200				hypothetical protein
OBENKMEN_03874	CDS	810	yigL	3.1.3.74	COG0561	Pyridoxal phosphate phosphatase YigL
OBENKMEN_03875	CDS	996	pldB	3.1.1.5	COG2267	Lysophospholipase L2
OBENKMEN_03876	CDS	621	rhtB		COG1280	Homoserine/homoserine lactone efflux protein
OBENKMEN_03877	CDS	621	rhtC_2		COG1280	Threonine efflux protein
OBENKMEN_03878	CDS	1833	recQ	3.6.4.12	COG0514	ATP-dependent DNA helicase RecQ
OBENKMEN_03879	CDS	879	pldA	3.1.1.32	COG2829	Phospholipase A1
OBENKMEN_03880	CDS	471				hypothetical protein
OBENKMEN_03881	CDS	891	rarD		COG2962	Protein RarD
OBENKMEN_03882	CDS	951	corA		COG0598	Magnesium transport protein CorA
OBENKMEN_03883	CDS	831				hypothetical protein
OBENKMEN_03884	CDS	1218				hypothetical protein
OBENKMEN_03885	CDS	687				hypothetical protein
OBENKMEN_03886	CDS	2163	uvrD	3.6.4.12	COG0210	DNA helicase II
OBENKMEN_03887	CDS	717	yigB	3.1.3.104	COG1011	5-amino-6-(5-phospho-D-ribitylamino)uracil phosphatase YigB
OBENKMEN_03888	CDS	912	xerC_2		COG4973	Tyrosine recombinase XerC
OBENKMEN_03889	CDS	705				hypothetical protein
OBENKMEN_03890	CDS	825	dapF	5.1.1.7	COG0253	Diaminopimelate epimerase
OBENKMEN_03891	CDS	189				hypothetical protein
OBENKMEN_03892	CDS	321	cyaY		COG1965	Iron-sulfur cluster assembly protein CyaY
OBENKMEN_03893	CDS	984	fhuB		COG0609	Iron(3+)-hydroxamate import system permease protein FhuB
OBENKMEN_03894	CDS	1281	hemL	5.4.3.8	COG0001	Glutamate-1-semialdehyde 2,1-aminomutase
OBENKMEN_03895	CDS	1437	clcA		COG0038	H(+)/Cl(-) exchange transporter ClcA
OBENKMEN_03896	CDS	345	erpA		COG0316	Iron-sulfur cluster insertion protein ErpA
OBENKMEN_03897	CDS	615				hypothetical protein
OBENKMEN_03898	CDS	843	btuF_2		COG0614	Vitamin B12-binding protein
OBENKMEN_03899	CDS	702	mtnN	3.2.2.9	COG0775	5'-methylthioadenosine/S-adenosylhomocysteine nucleosidase
OBENKMEN_03900	CDS	1521	dgt	3.1.5.1	COG0232	Deoxyguanosinetriphosphate triphosphohydrolase
OBENKMEN_03901	CDS	1446	degP	3.4.21.107	COG0265	Periplasmic serine endoprotease DegP
OBENKMEN_03902	CDS	2793	barA	2.7.13.3	COG0784	Signal transduction histidine-protein kinase BarA
OBENKMEN_03903	CDS	2235	relA	2.7.6.5	COG0317	GTP pyrophosphokinase
OBENKMEN_03904	CDS	843	mazG	3.6.1.8	COG1694	Nucleoside triphosphate pyrophosphohydrolase
OBENKMEN_03905	CDS	1638	pyrG	6.3.4.2	COG0504	CTP synthase
OBENKMEN_03906	CDS	1296	eno	4.2.1.11	COG0148	Enolase
OBENKMEN_03907	CDS	606				hypothetical protein
OBENKMEN_03908	CDS	672	queE	4.3.99.3		7-carboxy-7-deazaguanine synthase
OBENKMEN_03909	CDS	360	queD	4.1.2.50	COG0720	6-carboxy-5,6,7,8-tetrahydropterin synthase
OBENKMEN_03910	CDS	1839	cysJ	1.8.1.2	COG0369	Sulfite reductase [NADPH] flavoprotein alpha-component
OBENKMEN_03911	CDS	1731	cysI	1.8.1.2	COG0155	Sulfite reductase [NADPH] hemoprotein beta-component
OBENKMEN_03912	CDS	468	cysH_1	1.8.4.8	COG0175	Phosphoadenosine phosphosulfate reductase
OBENKMEN_03913	CDS	285	cysH_2	1.8.4.8	COG0175	Phosphoadenosine phosphosulfate reductase
OBENKMEN_03914	CDS	1704	betA	1.1.99.1	COG2303	Oxygen-dependent choline dehydrogenase
OBENKMEN_03915	CDS	1473	betB_2	1.2.1.8	COG1012	NAD/NADP-dependent betaine aldehyde dehydrogenase
OBENKMEN_03916	CDS	597	betI		COG1309	HTH-type transcriptional regulator BetI
OBENKMEN_03917	CDS	2049	betT		COG1292	High-affinity choline transport protein
OBENKMEN_03918	CDS	894	benM_2			HTH-type transcriptional regulator BenM
OBENKMEN_03919	CDS	882				hypothetical protein
OBENKMEN_03920	CDS	864	xapA	2.4.2.1	COG0005	Purine nucleoside phosphorylase 2
OBENKMEN_03921	CDS	1020				hypothetical protein
OBENKMEN_03922	CDS	1614				hypothetical protein
OBENKMEN_03923	CDS	780	fhuF		COG4114	Ferric iron reductase protein FhuF
OBENKMEN_03924	CDS	1548	ddc	4.1.1.86	COG0076	L-2,4-diaminobutyrate decarboxylase
OBENKMEN_03925	CDS	1299	iucD_2	1.14.13.59	COG3486	L-lysine N6-monooxygenase
OBENKMEN_03926	CDS	579	iucB_2	2.3.1.102		N(6)-hydroxylysine O-acetyltransferase
OBENKMEN_03927	CDS	1845	iucC_2	6.3.2.39	COG4264	Aerobactin synthase
OBENKMEN_03928	CDS	819	fepC_2		COG1120	Ferric enterobactin transport ATP-binding protein FepC
OBENKMEN_03929	CDS	1041	yfhA		COG0609	putative siderophore transport system permease protein YfhA
OBENKMEN_03930	CDS	1041	yfiZ		COG0609	putative siderophore transport system permease protein YfiZ
OBENKMEN_03931	CDS	1080	fecB		COG4594	Fe(3+) dicitrate-binding periplasmic protein
OBENKMEN_03932	CDS	2262	fpvA		COG4773	Ferripyoverdine receptor
OBENKMEN_03933	CDS	1815	iucC_3	6.3.2.39	COG4264	Aerobactin synthase
OBENKMEN_03934	CDS	891	galU	2.7.7.9	COG1210	UTP--glucose-1-phosphate uridylyltransferase
OBENKMEN_03935	CDS	894	galF	2.7.7.9	COG1210	UTP--glucose-1-phosphate uridylyltransferase
OBENKMEN_03936	CDS	1410	gnd	1.1.1.44	COG0362	6-phosphogluconate dehydrogenase, decarboxylating
OBENKMEN_03937	CDS	615	hisI	3.5.4.19		Histidine biosynthesis bifunctional protein HisIE
OBENKMEN_03938	CDS	777	hisF	4.3.2.10	COG0107	Imidazole glycerol phosphate synthase subunit HisF
OBENKMEN_03939	CDS	738	hisA	5.3.1.16	COG0106	1-(5-phosphoribosyl)-5-[(5-phosphoribosylamino)methylideneamino] imidazole-4-carboxamide isomerase
OBENKMEN_03940	CDS	591	hisH	4.3.2.10	COG0118	Imidazole glycerol phosphate synthase subunit HisH
OBENKMEN_03941	CDS	1068	hisB		COG0131	Histidine biosynthesis bifunctional protein HisB
OBENKMEN_03942	CDS	1149	hisC	2.6.1.9	COG0079	Histidinol-phosphate aminotransferase
OBENKMEN_03943	CDS	1332	hisD	1.1.1.23	COG0141	Histidinol dehydrogenase
OBENKMEN_03944	CDS	900	hisG	2.4.2.17	COG0040	ATP phosphoribosyltransferase
OBENKMEN_03945	CDS	828	yeeZ		COG0451	Protein YeeZ
OBENKMEN_03946	CDS	411				hypothetical protein
OBENKMEN_03947	CDS	645	adk	2.7.4.3	COG0563	Adenylate kinase
OBENKMEN_03948	CDS	960	hemH	4.99.1.1	COG0276	Ferrochelatase
OBENKMEN_03949	CDS	990	ascD	1.17.1.-		CDP-6-deoxy-L-threo-D-glycero-4-hexulose-3-dehydrase reductase
OBENKMEN_03950	CDS	774	rfbF	2.7.7.33	COG1208	Glucose-1-phosphate cytidylyltransferase
OBENKMEN_03951	CDS	900	rfbG	4.2.1.45	COG0451	CDP-glucose 4,6-dehydratase
OBENKMEN_03952	CDS	1314	spnQ	4.2.1.164		dTDP-4-dehydro-2,6-dideoxy-D-glucose 3-dehydratase
OBENKMEN_03953	CDS	858	rfbJ	1.1.1.341	COG0451	CDP-abequose synthase
OBENKMEN_03954	CDS	1284				hypothetical protein
OBENKMEN_03955	CDS	1344				hypothetical protein
OBENKMEN_03956	CDS	714				hypothetical protein
OBENKMEN_03957	CDS	2844	uvrA		COG0178	UvrABC system protein A
OBENKMEN_03958	CDS	360	yjbR		COG2315	putative protein YjbR
OBENKMEN_03959	CDS	1194	tyrB	2.6.1.57	COG1448	Aromatic-amino-acid aminotransferase
OBENKMEN_03960	CDS	1080	alr	5.1.1.1		Alanine racemase, biosynthetic
OBENKMEN_03961	CDS	1407	dnaB	3.6.4.12	COG0305	Replicative DNA helicase
OBENKMEN_03962	CDS	984	qorA	1.6.5.5	COG0604	Quinone oxidoreductase 1
OBENKMEN_03963	CDS	219	pspG			Phage shock protein G
OBENKMEN_03964	CDS	1038	dusA	1.3.1.-	COG0042	tRNA-dihydrouridine(20/20a) synthase
OBENKMEN_03965	CDS	513	zur		COG0735	Zinc uptake regulation protein
OBENKMEN_03966	CDS	609	lexA_2	3.4.21.88	COG1974	LexA repressor
OBENKMEN_03967	CDS	372	dgkA	2.7.1.107	COG0818	Diacylglycerol kinase
OBENKMEN_03968	CDS	2478	plsB	2.3.1.15	COG2937	Glycerol-3-phosphate acyltransferase
OBENKMEN_03969	CDS	867	ubiA	2.5.1.39	COG0382	4-hydroxybenzoate octaprenyltransferase
OBENKMEN_03970	CDS	525	ubiC	4.1.3.40	COG3161	Chorismate pyruvate-lyase
OBENKMEN_03971	CDS	1194				hypothetical protein
OBENKMEN_03972	CDS	927	yadG		COG1131	putative ABC transporter ATP-binding protein YadG
OBENKMEN_03973	CDS	771	yadH		COG0842	Inner membrane transport permease YadH
OBENKMEN_03974	CDS	339				hypothetical protein
OBENKMEN_03975	CDS	996				hypothetical protein
OBENKMEN_03976	CDS	381	panD	4.1.1.11	COG0853	Aspartate 1-decarboxylase
OBENKMEN_03977	CDS	855	panC	6.3.2.1	COG0414	Pantothenate synthetase
OBENKMEN_03978	CDS	798	panB	2.1.2.11	COG0413	3-methyl-2-oxobutanoate hydroxymethyltransferase
OBENKMEN_03979	CDS	480	folK	2.7.6.3	COG0801	2-amino-4-hydroxy-6-hydroxymethyldihydropteridine pyrophosphokinase
OBENKMEN_03980	CDS	1476	pcnB	2.7.7.19	COG0617	Poly(A) polymerase I
OBENKMEN_03981	CDS	1155	gluQ	6.1.1.-		Glutamyl-Q tRNA(Asp) synthetase
OBENKMEN_03982	CDS	456	dksA		COG1734	RNA polymerase-binding transcription factor DksA
OBENKMEN_03983	CDS	861	sfsA		COG1489	Sugar fermentation stimulation protein A
OBENKMEN_03984	CDS	576	thpR	3.1.4.58	COG1514	RNA 2',3'-cyclic phosphodiesterase
OBENKMEN_03985	CDS	2562	hrpB	3.6.4.13	COG1643	ATP-dependent RNA helicase HrpB
OBENKMEN_03986	CDS	2475	mrcB		COG0744	Penicillin-binding protein 1B
OBENKMEN_03987	CDS	795	fhuC_2	7.2.2.16	COG1120	Iron(3+)-hydroxamate import ATP-binding protein FhuC
OBENKMEN_03988	CDS	1089	fhuD		COG0614	Iron(3+)-hydroxamate-binding protein FhuD
OBENKMEN_03989	CDS	450				hypothetical protein
OBENKMEN_03990	CDS	4575				hypothetical protein
OBENKMEN_03991	CDS	1854		2.4.1.-		UDP-glucose:protein N-beta-glucosyltransferase
OBENKMEN_03992	CDS	747				hypothetical protein
OBENKMEN_03993	CDS	2448	fadE	1.3.8.7	COG1960	Acyl-coenzyme A dehydrogenase
OBENKMEN_03994	CDS	582	gmhA	5.3.1.28	COG0279	Phosphoheptose isomerase
OBENKMEN_03995	CDS	774	yafJ	2.4.2.-	COG0121	Putative glutamine amidotransferase YafJ
OBENKMEN_03996	CDS	663				hypothetical protein
OBENKMEN_03997	CDS	1344	nqrA	7.2.1.1	COG1726	Na(+)-translocating NADH-quinone reductase subunit A
OBENKMEN_03998	CDS	1242	nqrB	7.2.1.1	COG1805	Na(+)-translocating NADH-quinone reductase subunit B
OBENKMEN_03999	CDS	801	nqrC	7.2.1.1	COG2869	Na(+)-translocating NADH-quinone reductase subunit C
OBENKMEN_04000	CDS	630	nqrD	7.2.1.1	COG1347	Na(+)-translocating NADH-quinone reductase subunit D
OBENKMEN_04001	CDS	597	nqrE	7.2.1.1	COG2209	Na(+)-translocating NADH-quinone reductase subunit E
OBENKMEN_04002	CDS	1224	nqrF	7.2.1.1	COG2871	Na(+)-translocating NADH-quinone reductase subunit F
OBENKMEN_04003	CDS	1080	apbE	2.7.1.180	COG1477	FAD:protein FMN transferase
OBENKMEN_04004	CDS	228				hypothetical protein
OBENKMEN_04005	CDS	948			COG0584	putative protein
OBENKMEN_04006	CDS	1059	dinB	2.7.7.7	COG0389	DNA polymerase IV
OBENKMEN_04007	CDS	1461	pepD	3.4.13.18	COG2195	Cytosol non-specific dipeptidase
OBENKMEN_04008	CDS	786				hypothetical protein
OBENKMEN_04009	CDS	1605	gbpA			GlcNAc-binding protein A
OBENKMEN_04010	CDS	306				hypothetical protein
OBENKMEN_04011	CDS	459	gpt	2.4.2.22	COG0503	Xanthine phosphoribosyltransferase
OBENKMEN_04012	CDS	1248				hypothetical protein
OBENKMEN_04013	CDS	402	crl			Sigma factor-binding protein Crl
OBENKMEN_04014	CDS	1104	proB	2.7.2.11	COG0263	Glutamate 5-kinase
OBENKMEN_04015	CDS	1191	hmp	1.14.12.17	COG1017	Flavohemoprotein
