locus_tag	ftype	length_bp	gene	EC_number	COG	product
KJHEAMEG_04308	CDS	1686	aspT_2			Aspartate/alanine antiporter
KJHEAMEG_04309	CDS	621	rcdA		COG3226	HTH-type transcriptional regulator RcdA
KJHEAMEG_04310	CDS	1212	ybjJ			Inner membrane protein YbjJ
KJHEAMEG_04311	CDS	816	ybjI	3.1.3.104	COG0561	5-amino-6-(5-phospho-D-ribitylamino)uracil phosphatase YbjI
KJHEAMEG_04312	CDS	1233	mdfA			Multidrug transporter MdfA
KJHEAMEG_04313	CDS	675	ybjG	3.6.1.27	COG0671	Putative undecaprenyl-diphosphatase YbjG
KJHEAMEG_04314	CDS	759	deoR_2		COG1349	Deoxyribose operon repressor
KJHEAMEG_04315	CDS	936	dacC_1	3.4.16.4	COG1686	D-alanyl-D-alanine carboxypeptidase DacC
KJHEAMEG_04316	CDS	240	dacC_2	3.4.16.4	COG1686	D-alanyl-D-alanine carboxypeptidase DacC
KJHEAMEG_04317	CDS	627	gstB	2.5.1.18	COG0625	Glutathione S-transferase GstB
KJHEAMEG_04318	CDS	681				hypothetical protein
KJHEAMEG_04319	CDS	426				hypothetical protein
KJHEAMEG_04320	CDS	891	cysL		COG0583	HTH-type transcriptional regulator CysL
KJHEAMEG_04321	CDS	1686		1.5.5.1	COG0644	Electron transfer flavoprotein-ubiquinone oxidoreductase
KJHEAMEG_04322	CDS	192				hypothetical protein
KJHEAMEG_04323	CDS	1164	mmgC	1.3.99.-	COG1960	Acyl-CoA dehydrogenase
KJHEAMEG_04324	CDS	198				hypothetical protein
KJHEAMEG_04325	CDS	948	etfA		COG2025	Electron transfer flavoprotein subunit alpha
KJHEAMEG_04326	CDS	750	etfB			Electron transfer flavoprotein subunit beta
KJHEAMEG_04327	CDS	516				hypothetical protein
KJHEAMEG_04328	CDS	384				hypothetical protein
KJHEAMEG_04329	CDS	1326	rimO	2.8.4.4	COG0621	Ribosomal protein S12 methylthiotransferase RimO
KJHEAMEG_04330	CDS	912	gsiD		COG1173	Glutathione transport system permease protein GsiD
KJHEAMEG_04331	CDS	921	gsiC		COG0601	Glutathione transport system permease protein GsiC
KJHEAMEG_04332	CDS	1539	gsiB		COG0747	Glutathione-binding protein GsiB
KJHEAMEG_04333	CDS	1872	gsiA	7.4.2.10	COG1123	Glutathione import ATP-binding protein GsiA
KJHEAMEG_04334	CDS	942	iaaA	3.4.19.5	COG1446	Isoaspartyl peptidase
KJHEAMEG_04335	CDS	1236	moeA	2.10.1.1	COG0303	Molybdopterin molybdenumtransferase
KJHEAMEG_04336	CDS	750	moeB	2.7.7.80	COG0476	Molybdopterin-synthase adenylyltransferase
KJHEAMEG_04337	CDS	900	cutD	1.97.1.-	COG1180	Choline trimethylamine-lyase activating enzyme
KJHEAMEG_04338	CDS	2433	pflD	4.2.1.172	COG1882	Trans-4-hydroxy-L-proline dehydratase
KJHEAMEG_04339	CDS	810	ybiV_1	3.1.3.23	COG0561	Sugar phosphatase YbiV
KJHEAMEG_04340	CDS	1266	ybiU			putative protein YbiU
KJHEAMEG_04341	CDS	531	ybiV_2	3.1.3.23	COG0561	Sugar phosphatase YbiV
KJHEAMEG_04342	CDS	897				hypothetical protein
KJHEAMEG_04343	CDS	1593	ybiT		COG0488	putative ABC transporter ATP-binding protein YbiT
KJHEAMEG_04344	CDS	921	ybiS	2.-.-.-	COG1376	putative L,D-transpeptidase YbiS
KJHEAMEG_04345	CDS	1113	ybiR		COG0471	Inner membrane protein YbiR
KJHEAMEG_04346	CDS	474	mntR		COG1321	Transcriptional regulator MntR
KJHEAMEG_04347	CDS	129	mntS			Small protein MntS
KJHEAMEG_04348	CDS	1581	opgE	2.7.-.-	COG2194	Phosphoethanolamine transferase OpgE
KJHEAMEG_04349	CDS	516	ompX_2		COG3637	Outer membrane protein X
KJHEAMEG_04350	CDS	888	rhtA		COG5006	Threonine/homoserine exporter RhtA
KJHEAMEG_04351	CDS	504	dps	1.16.-.-	COG0783	DNA protection during starvation protein
KJHEAMEG_04352	CDS	747	glnH		COG0834	Glutamine-binding periplasmic protein
KJHEAMEG_04353	CDS	660	glnP		COG0765	Glutamine transport system permease protein GlnP
KJHEAMEG_04354	CDS	723	glnQ_3		COG1126	Glutamine transport ATP-binding protein GlnQ
KJHEAMEG_04355	CDS	2223	ybiO		COG0668	Moderate conductance mechanosensitive channel YbiO
KJHEAMEG_04356	CDS	927	rlmF	2.1.1.181	COG3129	Ribosomal RNA large subunit methyltransferase F
KJHEAMEG_04357	CDS	267	ybiI		COG1734	putative protein YbiI
KJHEAMEG_04358	CDS	261	mcbA			putative protein McbA
KJHEAMEG_04359	CDS	975	ybiB		COG0547	putative protein YbiB
KJHEAMEG_04360	CDS	2145	dinG	3.6.4.12	COG1199	ATP-dependent DNA helicase DinG
KJHEAMEG_04361	CDS	1365	rhlE	3.6.4.13	COG0513	ATP-dependent RNA helicase RhlE
KJHEAMEG_04362	CDS	675	cecR		COG1309	HTH-type transcriptional dual regulator CecR
KJHEAMEG_04363	CDS	996				hypothetical protein
KJHEAMEG_04364	CDS	1737	ybhF		COG1131	putative multidrug ABC transporter ATP-binding protein YbhF
KJHEAMEG_04365	CDS	1131	ybhS		COG0842	putative multidrug ABC transporter permease YbhS
KJHEAMEG_04366	CDS	1107	ybhR		COG0842	putative multidrug ABC transporter permease YbhR
KJHEAMEG_04367	CDS	411	ybhQ			Inner membrane protein YbhQ
KJHEAMEG_04368	CDS	759				hypothetical protein
KJHEAMEG_04369	CDS	1242	clsB	2.7.8.-	COG1502	Cardiolipin synthase B
KJHEAMEG_04370	CDS	963	ybhN		COG0392	Inner membrane protein YbhN
KJHEAMEG_04371	CDS	561				hypothetical protein
KJHEAMEG_04372	CDS	603				hypothetical protein
KJHEAMEG_04373	CDS	522	ybhL_1		COG0670	Inner membrane protein YbhL
KJHEAMEG_04374	CDS	186				hypothetical protein
KJHEAMEG_04375	CDS	705	ybhL_2		COG0670	Inner membrane protein YbhL
KJHEAMEG_04376	CDS	453	moaE	2.8.1.12	COG0314	Molybdopterin synthase catalytic subunit
KJHEAMEG_04377	CDS	246	moaD		COG1977	Molybdopterin synthase sulfur carrier subunit
KJHEAMEG_04378	CDS	444	moaC	4.6.1.17	COG0315	Cyclic pyranopterin monophosphate synthase
KJHEAMEG_04379	CDS	513	moaB		COG0521	Molybdenum cofactor biosynthesis protein B
KJHEAMEG_04380	CDS	1023	moaA	4.1.99.22	COG2896	GTP 3',8-cyclase
KJHEAMEG_04381	CDS	909	ybhK		COG0391	Putative gluconeogenesis factor
KJHEAMEG_04382	CDS	2298	slrP	2.3.2.27	COG4886	E3 ubiquitin-protein ligase SlrP
KJHEAMEG_04383	CDS	2022	uvrB		COG0556	UvrABC system protein B
KJHEAMEG_04384	CDS	687	bioD1_2	6.3.3.3	COG0132	ATP-dependent dethiobiotin synthetase BioD 1
KJHEAMEG_04385	CDS	756	bioC	2.1.1.197	COG0500	Malonyl-[acyl-carrier protein] O-methyltransferase
KJHEAMEG_04386	CDS	1158	bioF	2.3.1.47	COG0156	8-amino-7-oxononanoate synthase
KJHEAMEG_04387	CDS	1041	bioB	2.8.1.6	COG0502	Biotin synthase
KJHEAMEG_04388	CDS	1290	bioA	2.6.1.62	COG0161	Adenosylmethionine-8-amino-7-oxononanoate aminotransferase
KJHEAMEG_04389	CDS	477				hypothetical protein
KJHEAMEG_04390	CDS	1521	hutH	4.3.1.3	COG2986	Histidine ammonia-lyase
KJHEAMEG_04391	CDS	1686	hutU	4.2.1.49	COG2987	Urocanate hydratase
KJHEAMEG_04392	CDS	726	nagR_2		COG2188	HTH-type transcriptional repressor NagR
KJHEAMEG_04393	CDS	942	hutG	3.5.3.8	COG0010	Formimidoylglutamase
KJHEAMEG_04394	CDS	1170	hutI	3.5.2.7	COG1228	Imidazolonepropionase
KJHEAMEG_04395	CDS	1284	ybhC	3.1.2.-	COG4677	Putative acyl-CoA thioester hydrolase YbhC
KJHEAMEG_04396	CDS	996	pgl	3.1.1.31	COG2706	6-phosphogluconolactonase
KJHEAMEG_04397	CDS	819	ybhA_2	3.1.3.74	COG0561	Pyridoxal phosphate phosphatase YbhA
KJHEAMEG_04398	CDS	1059	btuD_5	7.6.2.8		Vitamin B12 import ATP-binding protein BtuD
KJHEAMEG_04399	CDS	690	modB		COG4149	Molybdenum transport system permease protein ModB
KJHEAMEG_04400	CDS	774	modA		COG0725	Molybdate-binding protein ModA
KJHEAMEG_04401	CDS	150	acrZ			Multidrug efflux pump accessory protein AcrZ
KJHEAMEG_04402	CDS	789	modE		COG2005	DNA-binding transcriptional dual regulator ModE
KJHEAMEG_04403	CDS	1476	modF		COG1119	ABC transporter ATP-binding protein ModF
KJHEAMEG_04404	CDS	909				hypothetical protein
KJHEAMEG_04405	CDS	1017	galE	5.1.3.2	COG1087	UDP-glucose 4-epimerase
KJHEAMEG_04406	CDS	1047	galT	2.7.7.12	COG1085	Galactose-1-phosphate uridylyltransferase
KJHEAMEG_04407	CDS	1149	galK	2.7.1.6	COG0153	Galactokinase
KJHEAMEG_04408	CDS	1041	galM	5.1.3.3	COG2017	Aldose 1-epimerase
KJHEAMEG_04409	CDS	753	gpmA	5.4.2.11	COG0588	2,3-bisphosphoglycerate-dependent phosphoglycerate mutase
KJHEAMEG_04410	CDS	777	yusV		COG1120	putative siderophore transport system ATP-binding protein YusV
KJHEAMEG_04411	CDS	1080	hmuU		COG0609	Hemin transport system permease protein HmuU
KJHEAMEG_04412	CDS	699	citG_4	2.4.2.52		2-(5''-triphosphoribosyl)-3'-dephosphocoenzyme-A synthase
KJHEAMEG_04413	CDS	1299	oadB_2	7.2.4.2	COG1883	Oxaloacetate decarboxylase beta chain
KJHEAMEG_04414	CDS	801	oadA_2	7.2.4.2	COG0511	Oxaloacetate decarboxylase alpha chain
KJHEAMEG_04415	CDS	522				hypothetical protein
KJHEAMEG_04416	CDS	366				hypothetical protein
KJHEAMEG_04417	CDS	1332				hypothetical protein
KJHEAMEG_04418	CDS	330				hypothetical protein
KJHEAMEG_04419	CDS	519				hypothetical protein
KJHEAMEG_04420	CDS	1242				hypothetical protein
KJHEAMEG_04421	CDS	528				hypothetical protein
KJHEAMEG_04422	CDS	444				hypothetical protein
KJHEAMEG_04423	CDS	1830				hypothetical protein
KJHEAMEG_04424	CDS	672				hypothetical protein
KJHEAMEG_04425	tRNA	77				tRNA-Pro(ggg)
KJHEAMEG_04426	CDS	1761	yejM		COG3083	Inner membrane protein YejM
KJHEAMEG_04427	CDS	228				hypothetical protein
KJHEAMEG_04428	CDS	1008	yejK		COG3081	Nucleoid-associated protein YejK
KJHEAMEG_04429	CDS	621				hypothetical protein
KJHEAMEG_04430	CDS	285	rplY		COG1825	50S ribosomal protein L25
KJHEAMEG_04431	CDS	1761	radD	3.6.4.12	COG1061	Putative DNA repair helicase RadD
KJHEAMEG_04432	CDS	696	rsuA	5.4.99.19	COG1187	Ribosomal small subunit pseudouridine synthase A
KJHEAMEG_04433	CDS	1191	bcr			Bicyclomycin resistance protein
KJHEAMEG_04434	CDS	345	yejG			putative protein YejG
KJHEAMEG_04435	CDS	1590	yejF		COG4172	putative ABC transporter ATP-binding protein YejF
KJHEAMEG_04436	CDS	1026	yejE		COG4239	Inner membrane ABC transporter permease protein YejE
KJHEAMEG_04437	CDS	1095	yejB		COG4174	Inner membrane ABC transporter permease protein YejB
KJHEAMEG_04438	CDS	1806				hypothetical protein
KJHEAMEG_04439	CDS	1557	pdeN_2	3.1.4.52	COG2200	putative cyclic di-GMP phosphodiesterase PdeN
KJHEAMEG_04440	CDS	573	mepS_2	3.4.-.-	COG0791	Murein DD-endopeptidase MepS/Murein LD-carboxypeptidase
KJHEAMEG_04441	CDS	720	lpxT	2.7.4.29	COG0671	Lipid A 1-diphosphate synthase
KJHEAMEG_04442	CDS	987	yeiR	3.6.-.-	COG0523	Zinc-binding GTPase YeiR
KJHEAMEG_04443	CDS	573	yeiP		COG0231	Elongation factor P-like protein
KJHEAMEG_04444	CDS	255				hypothetical protein
KJHEAMEG_04445	CDS	666				hypothetical protein
KJHEAMEG_04446	CDS	1182	setB			Sugar efflux transporter B
KJHEAMEG_04447	CDS	108				hypothetical protein
KJHEAMEG_04448	CDS	1131	fruB		COG1925	Multiphosphoryl transfer protein
KJHEAMEG_04449	CDS	939	lacC_2	2.7.1.144		Tagatose-6-phosphate kinase
KJHEAMEG_04450	CDS	1689	fruA_3		COG1299	PTS system fructose-specific EIIB'BC component
KJHEAMEG_04451	CDS	858	nfo	3.1.21.2	COG0648	Endonuclease 4
KJHEAMEG_04452	CDS	1050				hypothetical protein
KJHEAMEG_04453	CDS	864	cmpR		COG0583	HTH-type transcriptional activator CmpR
KJHEAMEG_04454	CDS	1470	lysP		COG0833	Lysine-specific permease
KJHEAMEG_04455	CDS	1992	cirA		COG4771	Colicin I receptor
KJHEAMEG_04456	CDS	1323	uhpC_2		COG2271	Membrane sensor protein UhpC
KJHEAMEG_04457	CDS	888		3.1.3.3	COG0560	Phosphoserine phosphatase
KJHEAMEG_04458	CDS	1368	sdaA_2	4.3.1.17	COG1760	L-serine dehydratase 1
KJHEAMEG_04459	CDS	390				hypothetical protein
KJHEAMEG_04460	CDS	858	yeiG	3.1.2.12	COG0627	S-formylglutathione hydrolase YeiG
KJHEAMEG_04461	CDS	669	folE	3.5.4.16	COG0302	GTP cyclohydrolase 1
KJHEAMEG_04462	CDS	1161				hypothetical protein
KJHEAMEG_04463	CDS	1023	galS_2		COG1609	HTH-type transcriptional regulator GalS
KJHEAMEG_04464	CDS	999	mglB		COG1879	D-galactose-binding periplasmic protein
KJHEAMEG_04465	CDS	1521	mglA	7.5.2.11	COG1129	Galactose/methyl galactoside import ATP-binding protein MglA
KJHEAMEG_04466	CDS	1011	mglC		COG4211	Galactoside transport system permease protein MglC
KJHEAMEG_04467	CDS	1236	preA	1.3.1.1	COG0167	NAD-dependent dihydropyrimidine dehydrogenase subunit PreA
KJHEAMEG_04468	CDS	1242	preT	1.3.1.1	COG0493	NAD-dependent dihydropyrimidine dehydrogenase subunit PreT
KJHEAMEG_04469	CDS	240				hypothetical protein
KJHEAMEG_04470	CDS	720				hypothetical protein
KJHEAMEG_04471	CDS	885	cdd	3.5.4.5	COG0295	Cytidine deaminase
KJHEAMEG_04472	CDS	696	yohK_2		COG1346	Inner membrane protein YohK
KJHEAMEG_04473	CDS	399				hypothetical protein
KJHEAMEG_04474	CDS	909	gbpR_2			HTH-type transcriptional regulator GbpR
KJHEAMEG_04475	CDS	1359	mhbT			3-hydroxybenzoate transporter MhbT
KJHEAMEG_04476	CDS	1038	nagI	1.13.11.4		Gentisate 1,2-dioxygenase
KJHEAMEG_04477	CDS	702	nagK_2	3.7.1.20		Fumarylpyruvate hydrolase
KJHEAMEG_04478	CDS	645	nagL	5.2.1.4		Maleylpyruvate isomerase
KJHEAMEG_04479	CDS	1194	mhbM	1.14.13.24	COG0654	3-hydroxybenzoate 6-hydroxylase
KJHEAMEG_04480	CDS	939	dusC	1.3.1.-	COG0042	tRNA-dihydrouridine(16) synthase
KJHEAMEG_04481	CDS	1437	ttgI			Toluene efflux pump outer membrane protein TtgI
KJHEAMEG_04482	CDS	762	yohF	1.-.-.-	COG1028	putative oxidoreductase YohF
KJHEAMEG_04483	CDS	570	yohD		COG0586	Inner membrane protein YohD
KJHEAMEG_04484	CDS	588	yohC			Inner membrane protein YohC
KJHEAMEG_04485	CDS	909	pbpG	3.4.21.-	COG1686	D-alanyl-D-alanine endopeptidase
KJHEAMEG_04486	CDS	1731	dld	1.1.5.12	COG0277	Quinone-dependent D-lactate dehydrogenase
KJHEAMEG_04487	CDS	2298		3.2.1.-		Beta-xylosidase
KJHEAMEG_04488	CDS	918	yehZ		COG1732	Glycine betaine-binding protein YehZ
KJHEAMEG_04489	CDS	1170	yehY		COG1174	Glycine betaine uptake system permease protein YehY
KJHEAMEG_04490	CDS	948	yehX	3.6.3.-	COG1125	Glycine betaine uptake system ATP-binding protein YehX
KJHEAMEG_04491	CDS	732	yehW		COG1174	Glycine betaine uptake system permease protein YehW
KJHEAMEG_04492	CDS	108				hypothetical protein
KJHEAMEG_04493	CDS	732	mlrA_2		COG0789	HTH-type transcriptional regulator MlrA
KJHEAMEG_04494	CDS	1686	btsS	2.7.13.3	COG3275	Sensor histidine kinase BtsS
KJHEAMEG_04495	CDS	720	btsR		COG3279	Transcriptional regulatory protein BtsR
KJHEAMEG_04496	CDS	468				hypothetical protein
KJHEAMEG_04497	CDS	531				hypothetical protein
KJHEAMEG_04498	CDS	459	yehR		COG4808	putative lipoprotein YehR
KJHEAMEG_04499	CDS	2034	metG	6.1.1.10	COG0073	Methionine--tRNA ligase
KJHEAMEG_04500	CDS	1110	apbC		COG0489	Iron-sulfur cluster carrier protein
KJHEAMEG_04501	CDS	282				hypothetical protein
KJHEAMEG_04502	CDS	531	yehD			putative fimbrial-like protein YehD
KJHEAMEG_04503	CDS	684	yehC		COG3121	putative fimbrial chaperone YehC
KJHEAMEG_04504	CDS	2490	yehB		COG3188	Outer membrane usher protein YehB
KJHEAMEG_04505	CDS	669	yehA_1			putative fimbrial-like protein YehA
KJHEAMEG_04506	CDS	297	yehA_2			putative fimbrial-like protein YehA
KJHEAMEG_04507	CDS	315	rcnB		COG5455	Nickel/cobalt homeostasis protein RcnB
KJHEAMEG_04508	CDS	798	thiM	2.7.1.50	COG2145	Hydroxyethylthiazole kinase
KJHEAMEG_04509	CDS	801	thiD	2.7.1.49	COG0351	Hydroxymethylpyrimidine/phosphomethylpyrimidine kinase
KJHEAMEG_04510	CDS	747	frlR		COG2188	putative fructoselysine utilization operon transcriptional repressor
KJHEAMEG_04511	CDS	966	iolC_2	2.7.1.92	COG0524	5-dehydro-2-deoxygluconokinase
KJHEAMEG_04512	CDS	1005	draG	3.2.2.24	COG1397	ADP-ribosyl-[dinitrogen reductase] glycohydrolase
KJHEAMEG_04513	CDS	1272	yegT			Putative nucleoside transporter YegT
KJHEAMEG_04514	CDS	1053	fbaB	4.1.2.13	COG1830	Fructose-bisphosphate aldolase class 1
KJHEAMEG_04515	CDS	900	yegS	2.7.1.-	COG1597	putative lipid kinase YegS
KJHEAMEG_04516	CDS	336				hypothetical protein
KJHEAMEG_04517	CDS	417	cesT			Tir chaperone
KJHEAMEG_04518	CDS	1008				hypothetical protein
KJHEAMEG_04519	CDS	1362	rlhA_2		COG0826	23S rRNA 5-hydroxycytidine synthase
KJHEAMEG_04520	CDS	2112				hypothetical protein
KJHEAMEG_04521	CDS	717				hypothetical protein
KJHEAMEG_04522	CDS	1203				hypothetical protein
KJHEAMEG_04523	CDS	723	baeR		COG0745	Transcriptional regulatory protein BaeR
KJHEAMEG_04524	CDS	1404	baeS	2.7.13.3	COG0642	Signal transduction histidine-protein kinase BaeS
KJHEAMEG_04525	CDS	1413	mdtD			Putative multidrug resistance protein MdtD
KJHEAMEG_04526	CDS	3081	mdtC			Multidrug resistance protein MdtC
KJHEAMEG_04527	CDS	3123	mdtB			Multidrug resistance protein MdtB
KJHEAMEG_04528	CDS	1242	mdtA			Multidrug resistance protein MdtA
KJHEAMEG_04529	CDS	198				hypothetical protein
KJHEAMEG_04530	CDS	1353	dnaK_2			Chaperone protein DnaK
KJHEAMEG_04531	CDS	870	alkA	3.2.2.21	COG0122	DNA-3-methyladenine glycosylase 2
KJHEAMEG_04532	CDS	2991				hypothetical protein
KJHEAMEG_04533	CDS	642	udk	2.7.1.48	COG0572	Uridine kinase
KJHEAMEG_04534	CDS	582	dcd	3.5.4.13	COG0717	dCTP deaminase
KJHEAMEG_04535	CDS	1857				hypothetical protein
KJHEAMEG_04536	CDS	1581				hypothetical protein
KJHEAMEG_04537	CDS	1140				hypothetical protein
KJHEAMEG_04538	CDS	450	wzb	3.1.3.48	COG0394	Low molecular weight protein-tyrosine-phosphatase Wzb
KJHEAMEG_04539	CDS	2160	wzc	2.7.10.-	COG0489	Tyrosine-protein kinase wzc
KJHEAMEG_04540	CDS	912				hypothetical protein
KJHEAMEG_04541	CDS	489	cysE_2	2.3.1.30	COG1045	Serine acetyltransferase
KJHEAMEG_04542	CDS	1218				hypothetical protein
KJHEAMEG_04543	CDS	1215				hypothetical protein
KJHEAMEG_04544	CDS	747				hypothetical protein
KJHEAMEG_04545	CDS	555				hypothetical protein
KJHEAMEG_04546	CDS	1122	gmd	4.2.1.47	COG1089	GDP-mannose 4,6-dehydratase
KJHEAMEG_04547	CDS	966	fcl	1.1.1.271	COG0451	GDP-L-fucose synthase
KJHEAMEG_04548	CDS	474	gmm	3.6.1.-	COG0494	GDP-mannose mannosyl hydrolase
KJHEAMEG_04549	CDS	1224				hypothetical protein
KJHEAMEG_04550	CDS	1437	manC1	2.7.7.13	COG0662	Mannose-1-phosphate guanylyltransferase 1
KJHEAMEG_04551	CDS	1371	algC	5.4.2.2	COG1109	Phosphomannomutase/phosphoglucomutase
KJHEAMEG_04552	CDS	1395	wcaJ	2.7.8.31	COG2148	UDP-glucose:undecaprenyl-phosphate glucose-1-phosphate transferase
KJHEAMEG_04553	CDS	1479	wzxC		COG2244	Lipopolysaccharide biosynthesis protein WzxC
KJHEAMEG_04554	CDS	1281				hypothetical protein
KJHEAMEG_04555	CDS	1221	mshA_2	2.4.1.250		D-inositol-3-phosphate glycosyltransferase
KJHEAMEG_04556	CDS	1404				hypothetical protein
KJHEAMEG_04557	CDS	894	galF	2.7.7.9	COG1210	UTP--glucose-1-phosphate uridylyltransferase
KJHEAMEG_04558	CDS	1086	rfbB	4.2.1.46	COG1088	dTDP-glucose 4,6-dehydratase
KJHEAMEG_04559	CDS	900	rfbD_2	1.1.1.133	COG1091	dTDP-4-dehydrorhamnose reductase
KJHEAMEG_04560	CDS	879	rmlA	2.7.7.24	COG1209	Glucose-1-phosphate thymidylyltransferase
KJHEAMEG_04561	CDS	549	rfbC	5.1.3.13	COG1898	dTDP-4-dehydrorhamnose 3,5-epimerase
KJHEAMEG_04562	CDS	993	ascD	1.17.1.-		CDP-6-deoxy-L-threo-D-glycero-4-hexulose-3-dehydrase reductase
KJHEAMEG_04563	CDS	774	rfbF	2.7.7.33	COG1208	Glucose-1-phosphate cytidylyltransferase
KJHEAMEG_04564	CDS	1080	rfbG	4.2.1.45	COG0451	CDP-glucose 4,6-dehydratase
KJHEAMEG_04565	CDS	1314	spnQ	4.2.1.164		dTDP-4-dehydro-2,6-dideoxy-D-glucose 3-dehydratase
KJHEAMEG_04566	CDS	900	rfbJ	1.1.1.341	COG0451	CDP-abequose synthase
KJHEAMEG_04567	CDS	906				hypothetical protein
KJHEAMEG_04568	CDS	1002	rfbV	2.4.1.60	COG0463	Abequosyltransferase RfbV
KJHEAMEG_04569	CDS	1062	mshA_3	2.4.1.250		D-inositol-3-phosphate glycosyltransferase
KJHEAMEG_04570	CDS	945				hypothetical protein
KJHEAMEG_04571	CDS	1440	rfbM	2.7.7.13	COG0662	Mannose-1-phosphate guanylyltransferase RfbM
KJHEAMEG_04572	CDS	1434	glmM_2	5.4.2.10	COG1109	Phosphoglucosamine mutase
KJHEAMEG_04573	CDS	1431				hypothetical protein
KJHEAMEG_04574	CDS	1407	gnd	1.1.1.44	COG0362	6-phosphogluconate dehydrogenase, decarboxylating
KJHEAMEG_04575	CDS	1167	ugd	1.1.1.22	COG1004	UDP-glucose 6-dehydrogenase
KJHEAMEG_04576	CDS	984	wzzB		COG3765	Chain length determinant protein
KJHEAMEG_04577	CDS	612	hisI	3.5.4.19		Histidine biosynthesis bifunctional protein HisIE
KJHEAMEG_04578	CDS	777	hisF	4.3.2.10	COG0107	Imidazole glycerol phosphate synthase subunit HisF
KJHEAMEG_04579	CDS	738	hisA	5.3.1.16	COG0106	1-(5-phosphoribosyl)-5-[(5-phosphoribosylamino)methylideneamino] imidazole-4-carboxamide isomerase
KJHEAMEG_04580	CDS	591	hisH	4.3.2.10	COG0118	Imidazole glycerol phosphate synthase subunit HisH
KJHEAMEG_04581	CDS	1068	hisB		COG0131	Histidine biosynthesis bifunctional protein HisB
KJHEAMEG_04582	CDS	1080	hisC	2.6.1.9	COG0079	Histidinol-phosphate aminotransferase
KJHEAMEG_04583	CDS	1305	hisD	1.1.1.23	COG0141	Histidinol dehydrogenase
KJHEAMEG_04584	CDS	900	hisG	2.4.2.17	COG0040	ATP phosphoribosyltransferase
KJHEAMEG_04585	CDS	825	yeeZ		COG0451	Protein YeeZ
KJHEAMEG_04586	CDS	915	yhaJ_2			HTH-type transcriptional regulator YhaJ
KJHEAMEG_04587	CDS	1359	plaP		COG0531	Low-affinity putrescine importer PlaP
KJHEAMEG_04588	CDS	1431	sbcB	3.1.11.1	COG2925	Exodeoxyribonuclease I
KJHEAMEG_04589	CDS	2349	sopA	2.3.2.26	COG1357	E3 ubiquitin-protein ligase SopA
KJHEAMEG_04590	CDS	2277	phsA	1.8.5.5	COG0243	Thiosulfate reductase molybdopterin-containing subunit PhsA
KJHEAMEG_04591	CDS	579	phsB		COG0437	Thiosulfate reductase electron transfer subunit PhsB
KJHEAMEG_04592	CDS	765	phsC		COG4117	Thiosulfate reductase cytochrome B subunit PhsC
KJHEAMEG_04593	CDS	1167	dacD	3.4.16.4	COG1686	D-alanyl-D-alanine carboxypeptidase DacD
KJHEAMEG_04594	CDS	468	sbmC		COG3449	DNA gyrase inhibitor
KJHEAMEG_04595	CDS	1059	yeeA		COG1289	Inner membrane protein YeeA
KJHEAMEG_04596	CDS	336				hypothetical protein
KJHEAMEG_04597	CDS	903	pduX	2.7.1.177	COG4542	L-threonine kinase
KJHEAMEG_04598	CDS	1215	pduW	2.7.2.15	COG0282	putative propionate kinase
KJHEAMEG_04599	CDS	453	pduV_2		COG4917	Propanediol utilization protein PduV
KJHEAMEG_04600	CDS	351	pduU		COG4810	Propanediol utilization protein PduU
KJHEAMEG_04601	CDS	555				hypothetical protein
KJHEAMEG_04602	CDS	1356	rsxC_2	7.-.-.-		Ion-translocating oxidoreductase complex subunit C
KJHEAMEG_04603	CDS	1113	adhE_3		COG1012	Aldehyde-alcohol dehydrogenase
KJHEAMEG_04604	CDS	1395	adhE_4			Aldehyde-alcohol dehydrogenase
KJHEAMEG_04605	CDS	1011				hypothetical protein
KJHEAMEG_04606	CDS	276	ccmL			Carbon dioxide concentrating mechanism protein CcmL
KJHEAMEG_04607	CDS	492				hypothetical protein
KJHEAMEG_04608	CDS	633	pduL	2.3.1.222	COG4869	Phosphate propanoyltransferase
KJHEAMEG_04609	CDS	462				hypothetical protein
KJHEAMEG_04610	CDS	276	pduA_1		COG4577	Propanediol utilization protein PduA
KJHEAMEG_04611	CDS	351				hypothetical protein
KJHEAMEG_04612	CDS	1833	ddrA_3			Diol dehydratase-reactivating factor alpha subunit
KJHEAMEG_04613	CDS	522	pduE	4.2.1.28	COG4910	Propanediol dehydratase small subunit
KJHEAMEG_04614	CDS	675	pduD	4.2.1.28		Propanediol dehydratase medium subunit
KJHEAMEG_04615	CDS	1665	pduC	4.2.1.28	COG4909	Propanediol dehydratase large subunit
KJHEAMEG_04616	CDS	813	pduB		COG4816	Propanediol utilization protein PduB
KJHEAMEG_04617	CDS	285	pduA_2		COG4577	Propanediol utilization protein PduA
KJHEAMEG_04618	CDS	795	pduF		COG0580	Propanediol diffusion facilitator
KJHEAMEG_04619	CDS	912	rhaS_5			HTH-type transcriptional activator RhaS
KJHEAMEG_04620	CDS	1380	cbiA	6.3.5.11	COG1797	Cobyrinate a,c-diamide synthase
KJHEAMEG_04621	CDS	960	cobD_2		COG1270	Cobalamin biosynthesis protein CobD
KJHEAMEG_04622	CDS	633	cbiC	5.4.99.60	COG2082	Cobalt-precorrin-8 methylmutase
